Country;ISO3166_alpha3;coalcons_ej;coalprod_ej;gascons_ej;gasprod_ej;oilcons_ej;oilprod_kbd;Years
Peru;PER;0.026366;0.0;0.011971575;0.011971575;0.323158078;99.86122951;2000
Peru;PER;0.023923;0.0;0.0128205;0.0128205;0.304767383;97.78502192;2001
Peru;PER;0.03276;0.0;0.0153153;0.0153153;0.301885661;94.46694795;2002
Peru;PER;0.035156;0.0;0.01812195;0.01812195;0.285196625;91.90415342;2003
Peru;PER;0.038014;0.0;0.029799;0.029799;0.316586744;93.32521585;2004
Peru;PER;0.03858;0.0;0.052558924;0.052558924;0.313748179;112.4360301;2005
Peru;PER;0.032825;0.0;0.061511191;0.061511193;0.29753795;117.683263;2006
Peru;PER;0.04334;0.0;0.092707176;0.092707176;0.313364325;116.5392795;2007
Peru;PER;0.038645;0.0;0.117698045;0.125925966;0.348602248;122.1250847;2008
Peru;PER;0.034718;0.0;0.120371975;0.129088796;0.357791315;155.4478411;2009
Peru;PER;0.034048;0.0;0.195257426;0.263338053;0.370208706;165.2114;2010
Peru;PER;0.034242;0.0;0.226543854;0.413299466;0.428608805;158.5065863;2011
Peru;PER;0.036547;0.0;0.247025663;0.430490691;0.407989068;157.2329945;2012
Peru;PER;0.036859;0.0;0.241296037;0.44636852;0.428984705;171.3228164;2013
Peru;PER;0.0364;0.0;0.267538938;0.472580281;0.421517866;175.2254658;2014
Peru;PER;0.033927;0.0;0.275152739;0.455641798;0.465011349;152.9523096;2015
Peru;PER;0.041004;0.0;0.305759;0.504663672;0.489237407;140.7022432;2016
Peru;PER;0.036424414;0.0;0.269709692;0.468386889;0.481502436;136.6361781;2017
Peru;PER;0.032280817;0.0;0.288082174;0.460387121;0.49781969;153.6259122;2018
Peru;PER;0.021773124;0.0;0.298797675;0.485997995;0.506484708;142.499061;2019
Philippines;PHL;0.001855883;0.0;0.0;0.0;0.178872784;0.0;1965
Philippines;PHL;0.001758205;0.0;0.0;0.0;0.195145067;0.0;1966
Philippines;PHL;0.001367493;0.0;0.0;0.0;0.220081495;0.0;1967
Philippines;PHL;0.000625139;0.0;0.0;0.0;0.251336116;0.0;1968
Philippines;PHL;0.000820496;0.0;0.0;0.0;0.26936058;0.0;1969
Philippines;PHL;0.000820496;0.0;0.0;0.0;0.306276348;0.0;1970
Philippines;PHL;0.00080096;0.0;0.0;0.0;0.35545121;0.0;1971
Philippines;PHL;0.000781424;0.0;0.0;0.0;0.348848169;0.0;1972
Philippines;PHL;0.000781424;0.0;0.0;0.0;0.409381704;0.0;1973
Philippines;PHL;0.001093994;0.0;0.0;0.0;0.382748937;0.0;1974
Philippines;PHL;0.002070775;0.0;0.0;0.0;0.41287675;0.0;1975
Philippines;PHL;0.002461487;0.0;0.0;0.0;0.424219588;0.0;1976
Philippines;PHL;0.006075574;0.0;0.0;0.0;0.463366987;0.0;1977
Philippines;PHL;0.005567649;0.0;0.0;0.0;0.47785751;0.0;1978
Philippines;PHL;0.004864367;0.0;0.0;0.0;0.493094199;0.0;1979
Philippines;PHL;0.005860683;0.0;0.0;0.0;0.462399645;0.0;1980
Philippines;PHL;0.010158517;0.0;0.0;0.0;0.43466195;0.0;1981
Philippines;PHL;0.011330653;0.0;0.0;0.0;0.418280472;0.0;1982
Philippines;PHL;0.020629603;0.0;0.0;0.0;0.43748853;0.0;1983
Philippines;PHL;0.03305425;0.0;0.0;0.0;0.358104372;0.0;1984
Philippines;PHL;0.046748712;0.0;0.0;0.0;0.318386759;0.0;1985
Philippines;PHL;0.036824623;0.0;0.0;0.0;0.334741811;0.0;1986
Philippines;PHL;0.039168896;0.0;0.0;0.0;0.388650202;0.0;1987
Philippines;PHL;0.049600911;0.0;0.0;0.0;0.418978131;0.0;1988
Philippines;PHL;0.039207967;0.0;0.0;0.0;0.47023106;0.0;1989
Philippines;PHL;0.044775615;0.0;0.0;0.0;0.491564503;0.0;1990
Philippines;PHL;0.050284657;0.0;0.0;0.0;0.47625342;0.0;1991
Philippines;PHL;0.050108837;0.0;0.0;0.0;0.586082203;0.0;1992
Philippines;PHL;0.050909797;0.0;0.0;0.0;0.604901184;0.0;1993
Philippines;PHL;0.049053914;0.0;0.000190336;0.0;0.638999418;0.0;1994
Philippines;PHL;0.059173359;0.0;0.000183503;0.0;0.719375868;0.0;1995
Philippines;PHL;0.082401198;0.0;0.000310394;0.0;0.751950859;0.0;1996
Philippines;PHL;0.102229841;0.0;0.000188384;0.0;0.808902736;0.0;1997
Philippines;PHL;0.103226157;0.0;0.000321131;0.0;0.817132738;0.0;1998
Philippines;PHL;0.121062168;0.0;0.000246949;0.0;0.77456832;0.0;1999
Philippines;PHL;0.1679867;0.0;0.000367007;0.0;0.714992145;0.0;2000
Philippines;PHL;0.171542181;0.0;0.004832581;0.0;0.711037336;0.0;2001
Philippines;PHL;0.149486479;0.0;0.06071717;0.0;0.674078065;0.0;2002
Philippines;PHL;0.155581588;0.0;0.092539389;0.0;0.670717965;0.0;2003
Philippines;PHL;0.169119765;0.0;0.085462796;0.0;0.690187679;0.0;2004
Philippines;PHL;0.192106847;0.0;0.113192304;0.0;0.641359038;0.0;2005
Philippines;PHL;0.21017736;0.0;0.106008342;0.0;0.576912768;0.0;2006
Philippines;PHL;0.2260872;0.0;0.12709659;0.0;0.59946069;0.0;2007
Philippines;PHL;0.2658618;0.0;0.133794463;0.0;0.573655139;0.0;2008
Philippines;PHL;0.25372008;0.0;0.134728574;0.0;0.596284701;0.0;2009
Philippines;PHL;0.29391336;0.0;0.126898445;0.0;0.623581205;0.0;2010
Philippines;PHL;0.323527382;0.0;0.137010653;0.0;0.589453001;0.0;2011
Philippines;PHL;0.338528152;0.0;0.131344498;0.0;0.609941842;0.0;2012
Philippines;PHL;0.418846396;0.0;0.120979485;0.0;0.639414377;0.0;2013
Philippines;PHL;0.445626283;0.0;0.127233241;0.0;0.678634175;0.0;2014
Philippines;PHL;0.486362162;0.0;0.119610042;0.0;0.773354745;0.0;2015
Philippines;PHL;0.547976623;0.0;0.137155113;0.0;0.830591676;0.0;2016
Philippines;PHL;0.647990952;0.0;0.135879374;0.0;0.889386532;0.0;2017
Philippines;PHL;0.6846096;0.0;0.147197043;0.0;0.894102382;0.0;2018
Philippines;PHL;0.729494889;0.0;0.146895433;0.0;0.911414806;0.0;2019
Poland;POL;2.490350508;0.0;0.0616752;0.0;0.23192913;0.0;1965
Poland;POL;2.523719304;0.0;0.0733167;0.0;0.2412307;0.0;1966
Poland;POL;2.569397292;0.0;0.0895959;0.0;0.26179332;0.0;1967
Poland;POL;2.693033496;0.0;0.1230912;0.0;0.32755709;0.0;1968
Poland;POL;2.829313836;0.0;0.1706553;0.0;0.3602809;0.0;1969
Poland;POL;2.93829624;0.0;0.2176524;0.1842957;0.38103695;0.0;1970
Poland;POL;3.007671516;0.0;0.239373;0.1900449;0.404009248;0.0;1971
Poland;POL;3.146254596;0.0;0.2518794;0.2010267;0.453447888;0.0;1972
Poland;POL;3.159191808;0.0;0.2619531;0.2039319;0.503023145;0.0;1973
Poland;POL;3.248245044;0.0;0.2692593;0.1974069;0.529728892;0.0;1974
Poland;POL;3.504393468;0.0;0.2883456;0.2031759;0.576622076;0.0;1975
Poland;POL;3.664119888;0.0;0.307656;0.221157;0.636488141;0.0;1976
Poland;POL;3.79407816;0.0;0.3264327;0.2327796;0.681106731;0.0;1977
Poland;POL;3.970719252;0.0;0.3436398;0.2496069;0.728365927;0.0;1978
Poland;POL;4.018616244;0.0;0.3584286;0.2239488;0.742670452;0.0;1979
Poland;POL;4.255630992;0.0;0.3672855;0.1902069;0.733496494;0.0;1980
Poland;POL;3.79449684;4.312166739;0.3464343;0.1690524;0.687730115;0.0;1981
Poland;POL;3.92784642;5.031742183;0.3462894;0.1558008;0.649357419;0.0;1982
Poland;POL;3.918342384;5.124589636;0.3542022;0.1523205;0.671211559;0.0;1983
Poland;POL;4.085730648;5.133878076;0.3684654;0.1673082;0.688951569;0.0;1984
Poland;POL;4.18072914;5.170694224;0.3737097;0.1730232;0.70047644;0.0;1985
Poland;POL;4.287618144;5.257753429;0.3960621;0.1570833;0.72353745;0.0;1986
Poland;POL;4.4421948;5.315066305;0.4088997;0.1578132;0.732890325;0.0;1987
Poland;POL;4.319898372;5.314288442;0.4060458;0.156618;0.750747706;0.0;1988
Poland;POL;4.127807988;4.905202604;0.3985902;0.1450215;0.745574072;0.0;1989
Poland;POL;3.284146854;4.185006463;0.3742056;0.0995589;0.683118424;0.0;1990
Poland;POL;3.252804469;4.008252945;0.3489444;0.111294;0.645118231;0.0;1991
Poland;POL;3.144747348;3.900837264;0.3249873;0.1071738;0.589575321;0.0;1992
Poland;POL;3.108552462;3.772760629;0.3413853;0.1369476;0.608172347;0.0;1993
Poland;POL;2.895071717;3.769952311;0.3439872;0.1297629;0.641354963;0.0;1994
Poland;POL;2.944308485;3.860671896;0.3765924;0.1326888;0.649632279;0.0;1995
Poland;POL;3.013754936;3.826936603;0.3954537;0.1314729;0.75892676;0.0;1996
Poland;POL;2.941038594;3.893958551;0.3942891;0.1341504;0.790980065;0.0;1997
Poland;POL;2.650051807;3.364034205;0.3983445;0.1360125;0.899571229;0.0;1998
Poland;POL;2.542438487;3.254806297;0.3878325;0.1298826;0.942326617;0.0;1999
Poland;POL;2.354811232;3.010098284;0.4169925;0.1387242;0.866272961;0.0;2000
Poland;POL;2.327069495;3.01685644;0.4344471;0.1462041;0.846286722;0.0;2001
Poland;POL;2.283015985;3.004944501;0.4234194;0.1494333;0.862554616;0.0;2002
Poland;POL;2.350423465;2.990593153;0.4714623;0.1511973;0.876109575;0.0;2003
Poland;POL;2.281355;2.902306111;0.4974156;0.1643562;0.936209252;0.0;2004
Poland;POL;2.307683;2.904395118;0.5122341;0.16263;0.968219239;0.0;2005
Poland;POL;2.403302;2.849015298;0.5180517;0.1624626;1.049571625;0.0;2006
Poland;POL;2.342412;2.616322009;0.518191;0.163147;1.08648623;0.0;2007
Poland;POL;2.311857;2.550198952;0.563171;0.154487;1.11482613;0.0;2008
Poland;POL;2.170349;2.362511224;0.543412;0.15407;1.102556754;0.0;2009
Poland;POL;2.305883;2.319059362;0.584375;0.154617;1.162978351;0.0;2010
Poland;POL;2.301184;2.332860059;0.592291;0.161185;1.158374087;0.0;2011
Poland;POL;2.14487;2.420795584;0.627097;0.163569;1.114866292;0.0;2012
Poland;POL;2.23496;2.393154672;0.626775;0.160067;1.036718142;0.0;2013
Poland;POL;2.070175;2.26224922;0.61249;0.156014;1.040710835;0.0;2014
Poland;POL;2.03777;2.217874272;0.615557;0.154197;1.088260886;0.0;2015
Poland;POL;2.07241;2.180387107;0.657274;0.148745;1.195972661;0.0;2016
Poland;POL;2.083965;2.084189991;0.690492;0.14544;1.29801943;0.0;2017
Poland;POL;2.084804;1.979142904;0.717338;0.143327;1.331425872;0.0;2018
Poland;POL;1.910427098;1.870192439;0.733574435;0.143497087;1.344660397;0.0;2019
Portugal;PRT;0.024785856;0.0;0.0;0.0;0.109906248;0.0;1965
Portugal;PRT;0.025288272;0.0;0.0;0.0;0.11265312;0.0;1966
Portugal;PRT;0.025162668;0.0;0.0;0.0;0.124286767;0.0;1967
Portugal;PRT;0.022650588;0.0;0.0;0.0;0.133332579;0.0;1968
Portugal;PRT;0.02135268;0.0;0.0;0.0;0.139927025;0.0;1969
Portugal;PRT;0.019552356;0.0;0.0;0.0;0.19330237;0.0;1970
Portugal;PRT;0.018086976;0.0;0.0;0.0;0.219332908;0.0;1971
Portugal;PRT;0.015993576;0.0;0.0;0.0;0.238573815;0.0;1972
Portugal;PRT;0.02365542;0.0;0.0;0.0;0.262275157;0.0;1973
Portugal;PRT;0.018380052;0.0;0.0;0.0;0.279557085;0.0;1974
Portugal;PRT;0.017249616;0.0;0.0;0.0;0.292780443;0.0;1975
Portugal;PRT;0.0167472;0.0;0.0;0.0;0.306680171;0.0;1976
Portugal;PRT;0.015198084;0.0;0.0;0.0;0.303425166;0.0;1977
Portugal;PRT;0.017919504;0.0;0.0;0.0;0.314465841;0.0;1978
Portugal;PRT;0.018714996;0.0;0.0;0.0;0.336346311;0.0;1979
Portugal;PRT;0.0146538;0.0;0.0;0.0;0.360046014;0.0;1980
Portugal;PRT;0.016621596;0.0;0.0;0.0;0.381639867;0.0;1981
Portugal;PRT;0.015323688;0.0;0.0;0.0;0.399638793;0.0;1982
Portugal;PRT;0.0167472;0.0;0.0;0.0;0.40334032;0.0;1983
Portugal;PRT;0.02072466;0.0;0.0;0.0;0.402498179;0.0;1984
Portugal;PRT;0.032196492;0.0;0.0;0.0;0.389964456;0.0;1985
Portugal;PRT;0.0607086;0.0;0.0;0.0;0.41566392;0.0;1986
Portugal;PRT;0.079046784;0.0;0.0;0.0;0.403847055;0.0;1987
Portugal;PRT;0.091146636;0.0;0.0;0.0;0.422876712;0.0;1988
Portugal;PRT;0.101697372;0.0;0.0;0.0;0.532439791;0.0;1989
Portugal;PRT;0.119240064;0.0;0.0;0.0;0.48978439;0.0;1990
Portugal;PRT;0.124934112;0.0;0.0;0.0;0.510884602;0.0;1991
Portugal;PRT;0.126483228;0.0;0.0;0.0;0.563070804;0.0;1992
Portugal;PRT;0.13774572;0.0;0.0;0.0;0.531865409;0.0;1993
Portugal;PRT;0.143481636;0.0;0.0;0.0;0.530712904;0.0;1994
Portugal;PRT;0.175929336;0.0;0.0;0.0;0.598849816;0.0;1995
Portugal;PRT;0.16412256;0.0;0.0;0.0;0.569832182;0.0;1996
Portugal;PRT;0.149301288;0.0;0.0036225;0.0;0.610575572;0.0;1997
Portugal;PRT;0.14925942;0.0;0.0289368;0.0;0.669350585;0.0;1998
Portugal;PRT;0.15500089;0.0;0.0809208;0.0;0.692846614;0.0;1999
Portugal;PRT;0.155424106;0.0;0.083124127;0.0;0.679362285;0.0;2000
Portugal;PRT;0.132908417;0.0;0.092695826;0.0;0.678317917;0.0;2001
Portugal;PRT;0.146533897;0.0;0.112759979;0.0;0.70051727;0.0;2002
Portugal;PRT;0.140284344;0.0;0.108727902;0.0;0.656820911;0.0;2003
Portugal;PRT;0.138791206;0.0;0.136200781;0.0;0.666606025;0.0;2004
Portugal;PRT;0.13966608;0.0;0.154360093;0.0;0.68826204;0.0;2005
Portugal;PRT;0.138292767;0.0;0.148263787;0.0;0.609417134;0.0;2006
Portugal;PRT;0.120373891;0.0;0.158017907;0.0;0.618406377;0.0;2007
Portugal;PRT;0.105340767;0.0;0.172884463;0.0;0.59770901;0.0;2008
Portugal;PRT;0.119579907;0.0;0.171696821;0.0;0.553677099;0.0;2009
Portugal;PRT;0.068982847;0.0;0.186795342;0.0;0.541673942;0.0;2010
Portugal;PRT;0.092982841;0.0;0.189132541;0.0;0.508801121;0.0;2011
Portugal;PRT;0.121864978;0.0;0.163997695;0.0;0.463299273;0.0;2012
Portugal;PRT;0.110935504;0.0;0.155460336;0.0;0.478317801;0.0;2013
Portugal;PRT;0.112166717;0.0;0.148534568;0.0;0.473227708;0.0;2014
Portugal;PRT;0.136490559;0.0;0.173515079;0.0;0.482086231;0.0;2015
Portugal;PRT;0.119156328;0.0;0.182837281;0.0;0.477075036;0.0;2016
Portugal;PRT;0.135945396;0.0;0.228221447;0.0;0.496104034;0.0;2017
Portugal;PRT;0.114006564;0.0;0.208777689;0.0;0.479293914;0.0;2018
Portugal;PRT;0.057652236;0.0;0.220645696;0.0;0.509545284;0.0;2019
Qatar;QAT;0.0;0.0;0.00301806;0.0;0.002061839;233.0;1965
Qatar;QAT;0.0;0.0;0.00305532;0.0;0.002059192;291.0;1966
Qatar;QAT;0.0;0.0;0.00421038;0.0;0.003116978;324.0;1967
Qatar;QAT;0.0;0.0;0.01915164;0.0;0.004030791;340.0;1968
Qatar;QAT;0.0;0.0;0.03174552;0.0;0.004681584;356.0;1969
Qatar;QAT;0.0;0.0;0.0374463;0.0374463;0.004046174;363.0;1970
Qatar;QAT;0.0;0.0;0.0374463;0.0374463;0.00388619;430.0;1971
Qatar;QAT;0.0;0.0;0.04109778;0.04109778;0.004625589;482.0;1972
Qatar;QAT;0.0;0.0;0.0588708;0.0588708;0.006004857;570.0;1973
Qatar;QAT;0.0;0.0;0.04836348;0.04836348;0.008200366;518.0;1974
Qatar;QAT;0.0;0.0;0.07463178;0.07463178;0.009771472;437.0;1975
Qatar;QAT;0.0;0.0;0.04076244;0.04076244;0.013454065;487.0;1976
Qatar;QAT;0.0;0.0;0.05779026;0.05779026;0.017749291;435.0;1977
Qatar;QAT;0.0;0.0;0.05510754;0.05510754;0.017354918;484.0;1978
Qatar;QAT;0.0;0.0;0.16252812;0.16252812;0.018789718;506.0;1979
Qatar;QAT;0.0;0.0;0.17664966;0.17664966;0.030686771;475.5344262;1980
Qatar;QAT;0.0;0.0;0.16107498;0.16107498;0.033492197;421.109589;1981
Qatar;QAT;0.0;0.0;0.1883493;0.1883493;0.04689691;344.5249315;1982
Qatar;QAT;0.0;0.0;0.1950561;0.1950561;0.051463446;315.5989041;1983
Qatar;QAT;0.0;0.0;0.2209518;0.2209518;0.057861612;353.0163934;1984
Qatar;QAT;0.0;0.0;0.2034396;0.2034396;0.080116548;315.2421918;1985
Qatar;QAT;0.0;0.0;0.216108;0.216108;0.094151694;355.0975342;1986
Qatar;QAT;0.0;0.0;0.2090286;0.2090286;0.10033825;314.8564384;1987
Qatar;QAT;0.0;0.0;0.2183436;0.2183436;0.066662406;360.4218579;1988
Qatar;QAT;0.0;0.0;0.231012;0.231012;0.073523219;403.4465753;1989
Qatar;QAT;0.0;0.0;0.234738;0.234738;0.075927285;433.8136986;1990
Qatar;QAT;0.0;0.0;0.2842938;0.2842938;0.065946773;419.589589;1991
Qatar;QAT;0.0;0.0;0.4702212;0.296127811;0.068644554;495.3169399;1992
Qatar;QAT;0.0;0.0;0.50301;0.308585367;0.069781335;460.2509589;1993
Qatar;QAT;0.0;0.0;0.50301;0.321852015;0.0744553;451.380274;1994
Qatar;QAT;0.0;0.0;0.50301;0.335118662;0.07802017;460.8887671;1995
Qatar;QAT;0.0;0.0;0.349340774;0.349340774;0.082691304;567.9989071;1996
Qatar;QAT;0.0;0.0;0.37352607;0.48280155;0.087543917;692.08;1997
Qatar;QAT;0.0;0.0;0.403387413;0.584257173;0.089809297;701.43;1998
Qatar;QAT;0.0;0.0;0.462786013;0.769134169;0.088101227;723.27;1999
Qatar;QAT;0.0;0.0;0.406700636;0.927774;0.07716761;851.2690841;2000
Qatar;QAT;0.0;0.0;0.376987603;1.00602;0.094591131;855.7909735;2001
Qatar;QAT;0.0;0.0;0.412337827;1.09917;0.120367668;801.6554638;2002
Qatar;QAT;0.0;0.0;0.470634339;1.169964;0.128131703;947.3885864;2003
Qatar;QAT;0.0;0.0;0.565647095;1.4594742;0.136244682;1078.561561;2004
Qatar;QAT;0.0;0.0;0.644130308;1.706508;0.163671975;1147.946514;2005
Qatar;QAT;0.0;0.0;0.639320593;1.889082;0.211727848;1237.817381;2006
Qatar;QAT;0.0;0.0;0.693334664;2.354832;0.237325926;1262.736845;2007
Qatar;QAT;0.0;0.0;0.745120023;2.86831206;0.284073151;1432.358333;2008
Qatar;QAT;0.0;0.0;0.765759756;3.327318;0.274069269;1415.407005;2009
Qatar;QAT;0.0;0.0;0.914606632;4.432005351;0.295056006;1630.238145;2010
Qatar;QAT;0.0;0.0;1.032282038;5.412812364;0.36656691;1824.34883;2011
Qatar;QAT;0.0;0.0;1.209565637;5.851667872;0.378198183;1927.899452;2012
Qatar;QAT;0.0;0.0;1.279622941;6.053581814;0.428079103;1990.712872;2013
Qatar;QAT;0.0;0.0;1.387281854;6.102964748;0.447384907;1974.597345;2014
Qatar;QAT;0.0;0.0;1.526955566;6.296593491;0.519301108;1932.508614;2015
Qatar;QAT;0.0;0.0;1.447537001;6.249889268;0.546773345;1938.054719;2016
Qatar;QAT;0.0;0.0;1.436763958;6.070249521;0.484623363;1881.669386;2017
Qatar;QAT;0.0;0.0;1.488944865;6.353534439;0.501003356;1900.113936;2018
Qatar;QAT;0.0;0.0;1.478624912;6.412625413;0.543187537;1882.946435;2019
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;1.377205479;1965
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;1.202630137;1966
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;0.969863014;1967
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;0.831803279;1968
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;0.465534247;1969
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;0.368547945;1970
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;0.271561644;1971
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;6.499672131;1972
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;40.55967123;1973
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;47.62027397;1974
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;34.70169863;1975
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;40.62295082;1976
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;31.79210959;1977
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;47.13534247;1978
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;53.57523288;1979
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;61.28262295;1980
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;79.54816438;1981
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;88.31572603;1982
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;104.0663014;1983
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;116.5491803;1984
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;115.1615342;1985
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;115.4330959;1986
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;122.5324932;1987
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;136.144918;1988
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;154.4409863;1989
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;155.7406027;1990
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;156.2255342;1991
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;167.0957377;1992
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;185.0110685;1993
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;185.4766027;1994
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;179.754411;1995
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;200.3872131;1996
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;224.7366575;1997
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;263.7833425;1998
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;266.266;1999
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;265.0;2000
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;248.0;2001
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;238.0;2002
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;217.0;2003
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;225.0;2004
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;246.7761;2005
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;278.434;2006
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;223.9285;2007
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;236.736;2008
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;276.0879;2009
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;313.8935;2010
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;300.5626;2011
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;279.9701;2012
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;242.5491;2013
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;253.1764;2014
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;234.2085;2015
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;232.008;2016
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;269.73;2017
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;330.466;2018
Republic of Congo;COG;0.0;0.0;0.0;0.0;0.0;339.0;2019
Romania;ROU;0.182528833;0.0;0.505764973;0.0;0.30440307;265.7759178;1965
Romania;ROU;0.196579905;0.0;0.545279415;0.0;0.31729449;271.0020548;1966
Romania;ROU;0.217836656;0.0;0.60113666;0.0;0.35955504;278.8412603;1967
Romania;ROU;0.238823193;0.0;0.636076444;0.0;0.37919973;279.7004098;1968
Romania;ROU;0.275977471;0.0;0.738608466;0.0;0.42273641;281.0889315;1969
Romania;ROU;0.299846279;0.0;0.767713902;0.782742818;0.45815974;283.7843014;1970
Romania;ROU;0.316689552;0.0;0.820852871;0.836501244;0.465443375;292.3436438;1971
Romania;ROU;0.331510824;0.0;0.833284009;0.855673126;0.49683079;298.4187978;1972
Romania;ROU;0.373295088;0.0;0.880422882;0.905892386;0.558908563;303.9325205;1973
Romania;ROU;0.392596236;0.0;0.908732726;0.934977289;0.514625664;308.0270137;1974
Romania;ROU;0.406998828;0.0;0.987297515;1.015640088;0.585093337;311.3065753;1975
Romania;ROU;0.413069688;0.0;1.088271501;1.107842918;0.652791711;312.7131148;1976
Romania;ROU;0.41826132;0.0;1.152797392;1.173225242;0.705248113;312.5410959;1977
Romania;ROU;0.469675224;0.0;1.191698565;1.181242879;0.784352562;293.4883288;1978
Romania;ROU;0.505849176;0.0;1.148438207;1.12869213;0.834346056;264.662274;1979
Romania;ROU;0.517655952;0.0;1.192659907;1.165442431;0.789808929;250.119153;1980
Romania;ROU;0.544116528;0.388670692;1.253191259;1.226698522;0.708018624;253.5409315;1981
Romania;ROU;0.519916824;0.401208484;1.274572815;1.240284895;0.697507973;255.5573151;1982
Romania;ROU;0.600680196;0.46536282;1.269202564;1.230791207;0.6231944;252.491589;1983
Romania;ROU;0.599633496;0.458349093;1.264462157;1.222001998;0.596531785;248.9290437;1984
Romania;ROU;0.624754296;0.471905114;1.17572041;1.168025519;0.637847688;235.6278904;1985
Romania;ROU;0.632751084;0.490527163;1.196836769;1.182031224;0.683636143;223.4267123;1986
Romania;ROU;0.677507976;0.527464787;1.175289464;1.123408541;0.753502073;210.6494247;1987
Romania;ROU;0.733652964;0.580709997;1.178935931;1.1001272;0.706205488;205.4409563;1988
Romania;ROU;0.732815604;0.586630844;1.174294973;0.986202947;0.728203085;201.5595342;1989
Romania;ROU;0.525808238;0.345990044;1.2074085;0.9592299;0.79206481;169.0478904;1990
Romania;ROU;0.438879803;0.294349123;0.9963567;0.8397666;0.657471029;145.9101644;1991
Romania;ROU;0.432113683;0.307613865;0.8873829;0.7373637;0.538357945;141.7580601;1992
Romania;ROU;0.427398802;0.319257313;0.8530983;0.7017129;0.510372689;144.2767945;1993
Romania;ROU;0.428015685;0.325746021;0.7770276;0.6206346;0.473543025;145.3689589;1994
Romania;ROU;0.442347101;0.330237116;0.805545;0.6048108;0.571697792;144.8719726;1995
Romania;ROU;0.442035268;0.337640174;0.8130132;0.5762718;0.548124571;142.3815847;1996
Romania;ROU;0.401687202;0.276450343;0.6673149;0.4985622;0.573295152;140.728411;1997
Romania;ROU;0.338523212;0.215641218;0.6273774;0.4668084;0.502634288;136.7621644;1998
Romania;ROU;0.294283138;0.194543304;0.5748903;0.4686012;0.399244156;133.1424658;1999
Romania;ROU;0.307930976;0.234605329;0.5727492;0.4592133;0.419467208;131.7415847;2000
Romania;ROU;0.318451232;0.238672847;0.5518125;0.4513464;0.447018329;130.8926301;2001
