Country;ISO3166_alpha3;lithium_kt;cobalt_kt;graphite_kt;rareearths_kt;Years
Finland;FIN;0.0;0.0;0.0;0.0;1984
Finland;FIN;0.0;0.0;0.0;0.0;1985
Finland;FIN;0.0;0.0;0.0;0.0;1986
Finland;FIN;0.0;0.0;0.0;0.0;1987
Finland;FIN;0.0;0.0;0.0;0.0;1988
Finland;FIN;0.0;0.0;0.0;0.0;1989
Finland;FIN;0.0;0.0;0.0;0.0;1990
Finland;FIN;0.0;0.0;0.0;0.0;1991
Finland;FIN;0.0;0.0;0.0;0.0;1992
Finland;FIN;0.0;0.0;0.0;0.0;1993
Finland;FIN;0.0;0.0;0.0;0.0;1994
Finland;FIN;0.0;0.0;0.0;0.0;1995
Finland;FIN;0.0;0.0;0.0;0.0;1996
Finland;FIN;0.0;0.0;0.0;0.0;1997
Finland;FIN;0.0;0.0;0.0;0.0;1998
Finland;FIN;0.0;0.0;0.0;0.0;1999
Finland;FIN;0.0;0.0;0.0;0.0;2000
Finland;FIN;0.0;0.0;0.0;0.0;2001
Finland;FIN;0.0;0.0;0.0;0.0;2002
Finland;FIN;0.0;0.0;0.0;0.0;2003
Finland;FIN;0.0;0.0;0.0;0.0;2004
Finland;FIN;0.0;0.0;0.0;0.0;2005
Finland;FIN;0.0;0.0;0.0;0.0;2006
Finland;FIN;0.0;0.0;0.0;0.0;2007
Finland;FIN;0.0;0.0;0.0;0.0;2008
Finland;FIN;0.0;0.0;0.0;0.0;2009
Finland;FIN;0.0;0.0;0.0;0.0;2010
Finland;FIN;0.0;0.0;0.0;0.0;2011
Finland;FIN;0.0;0.0;0.0;0.0;2012
Finland;FIN;0.0;0.0;0.0;0.0;2013
Finland;FIN;0.0;0.0;0.0;0.0;2014
Finland;FIN;0.0;0.0;0.0;0.0;2015
Finland;FIN;0.0;0.0;0.0;0.0;2016
Finland;FIN;0.0;0.0;0.0;0.0;2017
Finland;FIN;0.0;0.0;0.0;0.0;2018
Finland;FIN;0.0;0.0;0.0;0.0;2019
France;FRA;0.0;0.0;0.0;0.0;1965
France;FRA;0.0;0.0;0.0;0.0;1966
France;FRA;0.0;0.0;0.0;0.0;1967
France;FRA;0.0;0.0;0.0;0.0;1968
France;FRA;0.0;0.0;0.0;0.0;1969
France;FRA;0.0;0.0;0.0;0.0;1970
France;FRA;0.0;0.0;0.0;0.0;1971
France;FRA;0.0;0.0;0.0;0.0;1972
France;FRA;0.0;0.0;0.0;0.0;1973
France;FRA;0.0;0.0;0.0;0.0;1974
France;FRA;0.0;0.0;0.0;0.0;1975
France;FRA;0.0;0.0;0.0;0.0;1976
France;FRA;0.0;0.0;0.0;0.0;1977
France;FRA;0.0;0.0;0.0;0.0;1978
France;FRA;0.0;0.0;0.0;0.0;1979
France;FRA;0.0;0.0;0.0;0.0;1980
France;FRA;0.0;0.0;0.0;0.0;1981
France;FRA;0.0;0.0;0.0;0.0;1982
France;FRA;0.0;0.0;0.0;0.0;1983
France;FRA;0.0;0.0;0.0;0.0;1984
France;FRA;0.0;0.0;0.0;0.0;1985
France;FRA;0.0;0.0;0.0;0.0;1986
France;FRA;0.0;0.0;0.0;0.0;1987
France;FRA;0.0;0.0;0.0;0.0;1988
France;FRA;0.0;0.0;0.0;0.0;1989
France;FRA;0.0;0.0;0.0;0.0;1990
France;FRA;0.0;0.0;0.0;0.0;1991
France;FRA;0.0;0.0;0.0;0.0;1992
France;FRA;0.0;0.0;0.0;0.0;1993
France;FRA;0.0;0.0;0.0;0.0;1994
France;FRA;0.0;0.0;0.0;0.0;1995
France;FRA;0.0;0.0;0.0;0.0;1996
France;FRA;0.0;0.0;0.0;0.0;1997
France;FRA;0.0;0.0;0.0;0.0;1998
France;FRA;0.0;0.0;0.0;0.0;1999
France;FRA;0.0;0.0;0.0;0.0;2000
France;FRA;0.0;0.0;0.0;0.0;2001
France;FRA;0.0;0.0;0.0;0.0;2002
France;FRA;0.0;0.0;0.0;0.0;2003
France;FRA;0.0;0.0;0.0;0.0;2004
France;FRA;0.0;0.0;0.0;0.0;2005
France;FRA;0.0;0.0;0.0;0.0;2006
France;FRA;0.0;0.0;0.0;0.0;2007
France;FRA;0.0;0.0;0.0;0.0;2008
France;FRA;0.0;0.0;0.0;0.0;2009
France;FRA;0.0;0.0;0.0;0.0;2010
France;FRA;0.0;0.0;0.0;0.0;2011
France;FRA;0.0;0.0;0.0;0.0;2012
France;FRA;0.0;0.0;0.0;0.0;2013
France;FRA;0.0;0.0;0.0;0.0;2014
France;FRA;0.0;0.0;0.0;0.0;2015
France;FRA;0.0;0.0;0.0;0.0;2016
France;FRA;0.0;0.0;0.0;0.0;2017
France;FRA;0.0;0.0;0.0;0.0;2018
France;FRA;0.0;0.0;0.0;0.0;2019
Gabon;GAB;0.0;0.0;0.0;0.0;1965
Gabon;GAB;0.0;0.0;0.0;0.0;1966
Gabon;GAB;0.0;0.0;0.0;0.0;1967
Gabon;GAB;0.0;0.0;0.0;0.0;1968
Gabon;GAB;0.0;0.0;0.0;0.0;1969
Gabon;GAB;0.0;0.0;0.0;0.0;1970
Gabon;GAB;0.0;0.0;0.0;0.0;1971
Gabon;GAB;0.0;0.0;0.0;0.0;1972
Gabon;GAB;0.0;0.0;0.0;0.0;1973
Gabon;GAB;0.0;0.0;0.0;0.0;1974
Gabon;GAB;0.0;0.0;0.0;0.0;1975
Gabon;GAB;0.0;0.0;0.0;0.0;1976
Gabon;GAB;0.0;0.0;0.0;0.0;1977
Gabon;GAB;0.0;0.0;0.0;0.0;1978
Gabon;GAB;0.0;0.0;0.0;0.0;1979
Gabon;GAB;0.0;0.0;0.0;0.0;1980
Gabon;GAB;0.0;0.0;0.0;0.0;1981
Gabon;GAB;0.0;0.0;0.0;0.0;1982
Gabon;GAB;0.0;0.0;0.0;0.0;1983
Gabon;GAB;0.0;0.0;0.0;0.0;1984
Gabon;GAB;0.0;0.0;0.0;0.0;1985
Gabon;GAB;0.0;0.0;0.0;0.0;1986
Gabon;GAB;0.0;0.0;0.0;0.0;1987
Gabon;GAB;0.0;0.0;0.0;0.0;1988
Gabon;GAB;0.0;0.0;0.0;0.0;1989
Gabon;GAB;0.0;0.0;0.0;0.0;1990
Gabon;GAB;0.0;0.0;0.0;0.0;1991
Gabon;GAB;0.0;0.0;0.0;0.0;1992
Gabon;GAB;0.0;0.0;0.0;0.0;1993
Gabon;GAB;0.0;0.0;0.0;0.0;1994
Gabon;GAB;0.0;0.0;0.0;0.0;1995
Gabon;GAB;0.0;0.0;0.0;0.0;1996
Gabon;GAB;0.0;0.0;0.0;0.0;1997
Gabon;GAB;0.0;0.0;0.0;0.0;1998
Gabon;GAB;0.0;0.0;0.0;0.0;1999
Gabon;GAB;0.0;0.0;0.0;0.0;2000
Gabon;GAB;0.0;0.0;0.0;0.0;2001
Gabon;GAB;0.0;0.0;0.0;0.0;2002
Gabon;GAB;0.0;0.0;0.0;0.0;2003
Gabon;GAB;0.0;0.0;0.0;0.0;2004
Gabon;GAB;0.0;0.0;0.0;0.0;2005
Gabon;GAB;0.0;0.0;0.0;0.0;2006
Gabon;GAB;0.0;0.0;0.0;0.0;2007
Gabon;GAB;0.0;0.0;0.0;0.0;2008
Gabon;GAB;0.0;0.0;0.0;0.0;2009
Gabon;GAB;0.0;0.0;0.0;0.0;2010
Gabon;GAB;0.0;0.0;0.0;0.0;2011
Gabon;GAB;0.0;0.0;0.0;0.0;2012
Gabon;GAB;0.0;0.0;0.0;0.0;2013
Gabon;GAB;0.0;0.0;0.0;0.0;2014
Gabon;GAB;0.0;0.0;0.0;0.0;2015
Gabon;GAB;0.0;0.0;0.0;0.0;2016
Gabon;GAB;0.0;0.0;0.0;0.0;2017
Gabon;GAB;0.0;0.0;0.0;0.0;2018
Gabon;GAB;0.0;0.0;0.0;0.0;2019
Germany;DEU;0.0;0.0;0.0;0.0;1965
Germany;DEU;0.0;0.0;0.0;0.0;1966
Germany;DEU;0.0;0.0;0.0;0.0;1967
Germany;DEU;0.0;0.0;0.0;0.0;1968
Germany;DEU;0.0;0.0;0.0;0.0;1969
Germany;DEU;0.0;0.0;0.0;0.0;1970
Germany;DEU;0.0;0.0;0.0;0.0;1971
Germany;DEU;0.0;0.0;0.0;0.0;1972
Germany;DEU;0.0;0.0;0.0;0.0;1973
Germany;DEU;0.0;0.0;0.0;0.0;1974
Germany;DEU;0.0;0.0;0.0;0.0;1975
Germany;DEU;0.0;0.0;0.0;0.0;1976
Germany;DEU;0.0;0.0;0.0;0.0;1977
Germany;DEU;0.0;0.0;0.0;0.0;1978
Germany;DEU;0.0;0.0;0.0;0.0;1979
Germany;DEU;0.0;0.0;0.0;0.0;1980
Germany;DEU;0.0;0.0;0.0;0.0;1981
Germany;DEU;0.0;0.0;0.0;0.0;1982
Germany;DEU;0.0;0.0;0.0;0.0;1983
Germany;DEU;0.0;0.0;0.0;0.0;1984
Germany;DEU;0.0;0.0;0.0;0.0;1985
Germany;DEU;0.0;0.0;0.0;0.0;1986
Germany;DEU;0.0;0.0;0.0;0.0;1987
Germany;DEU;0.0;0.0;0.0;0.0;1988
Germany;DEU;0.0;0.0;0.0;0.0;1989
Germany;DEU;0.0;0.0;0.0;0.0;1990
Germany;DEU;0.0;0.0;0.0;0.0;1991
Germany;DEU;0.0;0.0;0.0;0.0;1992
Germany;DEU;0.0;0.0;0.0;0.0;1993
Germany;DEU;0.0;0.0;0.0;0.0;1994
Germany;DEU;0.0;0.0;0.0;0.0;1995
Germany;DEU;0.0;0.0;0.0;0.0;1996
Germany;DEU;0.0;0.0;0.0;0.0;1997
Germany;DEU;0.0;0.0;0.0;0.0;1998
Germany;DEU;0.0;0.0;0.0;0.0;1999
Germany;DEU;0.0;0.0;0.0;0.0;2000
Germany;DEU;0.0;0.0;0.0;0.0;2001
Germany;DEU;0.0;0.0;0.0;0.0;2002
Germany;DEU;0.0;0.0;0.0;0.0;2003
Germany;DEU;0.0;0.0;0.0;0.0;2004
Germany;DEU;0.0;0.0;0.0;0.0;2005
Germany;DEU;0.0;0.0;0.0;0.0;2006
Germany;DEU;0.0;0.0;0.0;0.0;2007
Germany;DEU;0.0;0.0;0.0;0.0;2008
Germany;DEU;0.0;0.0;0.0;0.0;2009
Germany;DEU;0.0;0.0;0.0;0.0;2010
Germany;DEU;0.0;0.0;0.0;0.0;2011
Germany;DEU;0.0;0.0;0.0;0.0;2012
Germany;DEU;0.0;0.0;0.0;0.0;2013
Germany;DEU;0.0;0.0;0.0;0.0;2014
Germany;DEU;0.0;0.0;0.0;0.0;2015
Germany;DEU;0.0;0.0;0.0;0.0;2016
Germany;DEU;0.0;0.0;0.0;0.0;2017
Germany;DEU;0.0;0.0;0.0;0.0;2018
Germany;DEU;0.0;0.0;0.0;0.0;2019
Greece;GRC;0.0;0.0;0.0;0.0;1965
Greece;GRC;0.0;0.0;0.0;0.0;1966
Greece;GRC;0.0;0.0;0.0;0.0;1967
Greece;GRC;0.0;0.0;0.0;0.0;1968
Greece;GRC;0.0;0.0;0.0;0.0;1969
Greece;GRC;0.0;0.0;0.0;0.0;1970
Greece;GRC;0.0;0.0;0.0;0.0;1971
Greece;GRC;0.0;0.0;0.0;0.0;1972
Greece;GRC;0.0;0.0;0.0;0.0;1973
Greece;GRC;0.0;0.0;0.0;0.0;1974
Greece;GRC;0.0;0.0;0.0;0.0;1975
Greece;GRC;0.0;0.0;0.0;0.0;1976
Greece;GRC;0.0;0.0;0.0;0.0;1977
Greece;GRC;0.0;0.0;0.0;0.0;1978
Greece;GRC;0.0;0.0;0.0;0.0;1979
Greece;GRC;0.0;0.0;0.0;0.0;1980
Greece;GRC;0.0;0.0;0.0;0.0;1981
Greece;GRC;0.0;0.0;0.0;0.0;1982
Greece;GRC;0.0;0.0;0.0;0.0;1983
Greece;GRC;0.0;0.0;0.0;0.0;1984
Greece;GRC;0.0;0.0;0.0;0.0;1985
Greece;GRC;0.0;0.0;0.0;0.0;1986
Greece;GRC;0.0;0.0;0.0;0.0;1987
Greece;GRC;0.0;0.0;0.0;0.0;1988
Greece;GRC;0.0;0.0;0.0;0.0;1989
Greece;GRC;0.0;0.0;0.0;0.0;1990
Greece;GRC;0.0;0.0;0.0;0.0;1991
Greece;GRC;0.0;0.0;0.0;0.0;1992
Greece;GRC;0.0;0.0;0.0;0.0;1993
Greece;GRC;0.0;0.0;0.0;0.0;1994
Greece;GRC;0.0;0.0;0.0;0.0;1995
Greece;GRC;0.0;0.0;0.0;0.0;1996
Greece;GRC;0.0;0.0;0.0;0.0;1997
Greece;GRC;0.0;0.0;0.0;0.0;1998
Greece;GRC;0.0;0.0;0.0;0.0;1999
Greece;GRC;0.0;0.0;0.0;0.0;2000
Greece;GRC;0.0;0.0;0.0;0.0;2001
Greece;GRC;0.0;0.0;0.0;0.0;2002
Greece;GRC;0.0;0.0;0.0;0.0;2003
Greece;GRC;0.0;0.0;0.0;0.0;2004
Greece;GRC;0.0;0.0;0.0;0.0;2005
Greece;GRC;0.0;0.0;0.0;0.0;2006
Greece;GRC;0.0;0.0;0.0;0.0;2007
Greece;GRC;0.0;0.0;0.0;0.0;2008
Greece;GRC;0.0;0.0;0.0;0.0;2009
Greece;GRC;0.0;0.0;0.0;0.0;2010
Greece;GRC;0.0;0.0;0.0;0.0;2011
Greece;GRC;0.0;0.0;0.0;0.0;2012
Greece;GRC;0.0;0.0;0.0;0.0;2013
Greece;GRC;0.0;0.0;0.0;0.0;2014
Greece;GRC;0.0;0.0;0.0;0.0;2015
Greece;GRC;0.0;0.0;0.0;0.0;2016
Greece;GRC;0.0;0.0;0.0;0.0;2017
Greece;GRC;0.0;0.0;0.0;0.0;2018
Greece;GRC;0.0;0.0;0.0;0.0;2019
Hungary;HUN;0.0;0.0;0.0;0.0;1965
Hungary;HUN;0.0;0.0;0.0;0.0;1966
Hungary;HUN;0.0;0.0;0.0;0.0;1967
Hungary;HUN;0.0;0.0;0.0;0.0;1968
Hungary;HUN;0.0;0.0;0.0;0.0;1969
Hungary;HUN;0.0;0.0;0.0;0.0;1970
Hungary;HUN;0.0;0.0;0.0;0.0;1971
Hungary;HUN;0.0;0.0;0.0;0.0;1972
Hungary;HUN;0.0;0.0;0.0;0.0;1973
Hungary;HUN;0.0;0.0;0.0;0.0;1974
Hungary;HUN;0.0;0.0;0.0;0.0;1975
Hungary;HUN;0.0;0.0;0.0;0.0;1976
Hungary;HUN;0.0;0.0;0.0;0.0;1977
Hungary;HUN;0.0;0.0;0.0;0.0;1978
Hungary;HUN;0.0;0.0;0.0;0.0;1979
Hungary;HUN;0.0;0.0;0.0;0.0;1980
Hungary;HUN;0.0;0.0;0.0;0.0;1981
Hungary;HUN;0.0;0.0;0.0;0.0;1982
Hungary;HUN;0.0;0.0;0.0;0.0;1983
Hungary;HUN;0.0;0.0;0.0;0.0;1984
Hungary;HUN;0.0;0.0;0.0;0.0;1985
Hungary;HUN;0.0;0.0;0.0;0.0;1986
Hungary;HUN;0.0;0.0;0.0;0.0;1987
Hungary;HUN;0.0;0.0;0.0;0.0;1988
Hungary;HUN;0.0;0.0;0.0;0.0;1989
Hungary;HUN;0.0;0.0;0.0;0.0;1990
Hungary;HUN;0.0;0.0;0.0;0.0;1991
Hungary;HUN;0.0;0.0;0.0;0.0;1992
Hungary;HUN;0.0;0.0;0.0;0.0;1993
Hungary;HUN;0.0;0.0;0.0;0.0;1994
Hungary;HUN;0.0;0.0;0.0;0.0;1995
Hungary;HUN;0.0;0.0;0.0;0.0;1996
Hungary;HUN;0.0;0.0;0.0;0.0;1997
Hungary;HUN;0.0;0.0;0.0;0.0;1998
Hungary;HUN;0.0;0.0;0.0;0.0;1999
Hungary;HUN;0.0;0.0;0.0;0.0;2000
Hungary;HUN;0.0;0.0;0.0;0.0;2001
Hungary;HUN;0.0;0.0;0.0;0.0;2002
Hungary;HUN;0.0;0.0;0.0;0.0;2003
Hungary;HUN;0.0;0.0;0.0;0.0;2004
Hungary;HUN;0.0;0.0;0.0;0.0;2005
Hungary;HUN;0.0;0.0;0.0;0.0;2006
Hungary;HUN;0.0;0.0;0.0;0.0;2007
Hungary;HUN;0.0;0.0;0.0;0.0;2008
Hungary;HUN;0.0;0.0;0.0;0.0;2009
Hungary;HUN;0.0;0.0;0.0;0.0;2010
Hungary;HUN;0.0;0.0;0.0;0.0;2011
Hungary;HUN;0.0;0.0;0.0;0.0;2012
Hungary;HUN;0.0;0.0;0.0;0.0;2013
Hungary;HUN;0.0;0.0;0.0;0.0;2014
Hungary;HUN;0.0;0.0;0.0;0.0;2015
Hungary;HUN;0.0;0.0;0.0;0.0;2016
Hungary;HUN;0.0;0.0;0.0;0.0;2017
Hungary;HUN;0.0;0.0;0.0;0.0;2018
Hungary;HUN;0.0;0.0;0.0;0.0;2019
Iceland;ISL;0.0;0.0;0.0;0.0;1965
Iceland;ISL;0.0;0.0;0.0;0.0;1966
Iceland;ISL;0.0;0.0;0.0;0.0;1967
Iceland;ISL;0.0;0.0;0.0;0.0;1968
Iceland;ISL;0.0;0.0;0.0;0.0;1969
Iceland;ISL;0.0;0.0;0.0;0.0;1970
Iceland;ISL;0.0;0.0;0.0;0.0;1971
Iceland;ISL;0.0;0.0;0.0;0.0;1972
Iceland;ISL;0.0;0.0;0.0;0.0;1973
Iceland;ISL;0.0;0.0;0.0;0.0;1974
Iceland;ISL;0.0;0.0;0.0;0.0;1975
Iceland;ISL;0.0;0.0;0.0;0.0;1976
Iceland;ISL;0.0;0.0;0.0;0.0;1977
Iceland;ISL;0.0;0.0;0.0;0.0;1978
Iceland;ISL;0.0;0.0;0.0;0.0;1979
Iceland;ISL;0.0;0.0;0.0;0.0;1980
Iceland;ISL;0.0;0.0;0.0;0.0;1981
Iceland;ISL;0.0;0.0;0.0;0.0;1982
Iceland;ISL;0.0;0.0;0.0;0.0;1983
Iceland;ISL;0.0;0.0;0.0;0.0;1984
Iceland;ISL;0.0;0.0;0.0;0.0;1985
Iceland;ISL;0.0;0.0;0.0;0.0;1986
Iceland;ISL;0.0;0.0;0.0;0.0;1987
Iceland;ISL;0.0;0.0;0.0;0.0;1988
Iceland;ISL;0.0;0.0;0.0;0.0;1989
Iceland;ISL;0.0;0.0;0.0;0.0;1990
Iceland;ISL;0.0;0.0;0.0;0.0;1991
Iceland;ISL;0.0;0.0;0.0;0.0;1992
Iceland;ISL;0.0;0.0;0.0;0.0;1993
Iceland;ISL;0.0;0.0;0.0;0.0;1994
Iceland;ISL;0.0;0.0;0.0;0.0;1995
Iceland;ISL;0.0;0.0;0.0;0.0;1996
Iceland;ISL;0.0;0.0;0.0;0.0;1997
Iceland;ISL;0.0;0.0;0.0;0.0;1998
Iceland;ISL;0.0;0.0;0.0;0.0;1999
Iceland;ISL;0.0;0.0;0.0;0.0;2000
Iceland;ISL;0.0;0.0;0.0;0.0;2001
Iceland;ISL;0.0;0.0;0.0;0.0;2002
Iceland;ISL;0.0;0.0;0.0;0.0;2003
Iceland;ISL;0.0;0.0;0.0;0.0;2004
Iceland;ISL;0.0;0.0;0.0;0.0;2005
Iceland;ISL;0.0;0.0;0.0;0.0;2006
Iceland;ISL;0.0;0.0;0.0;0.0;2007
Iceland;ISL;0.0;0.0;0.0;0.0;2008
Iceland;ISL;0.0;0.0;0.0;0.0;2009
Iceland;ISL;0.0;0.0;0.0;0.0;2010
Iceland;ISL;0.0;0.0;0.0;0.0;2011
Iceland;ISL;0.0;0.0;0.0;0.0;2012
Iceland;ISL;0.0;0.0;0.0;0.0;2013
Iceland;ISL;0.0;0.0;0.0;0.0;2014
Iceland;ISL;0.0;0.0;0.0;0.0;2015
Iceland;ISL;0.0;0.0;0.0;0.0;2016
Iceland;ISL;0.0;0.0;0.0;0.0;2017
Iceland;ISL;0.0;0.0;0.0;0.0;2018
Iceland;ISL;0.0;0.0;0.0;0.0;2019
India;IND;0.0;0.0;0.0;0.0;1965
India;IND;0.0;0.0;0.0;0.0;1966
India;IND;0.0;0.0;0.0;0.0;1967
India;IND;0.0;0.0;0.0;0.0;1968
India;IND;0.0;0.0;0.0;0.0;1969
India;IND;0.0;0.0;0.0;0.0;1970
India;IND;0.0;0.0;0.0;0.0;1971
India;IND;0.0;0.0;0.0;0.0;1972
India;IND;0.0;0.0;0.0;0.0;1973
India;IND;0.0;0.0;0.0;0.0;1974
India;IND;0.0;0.0;0.0;0.0;1975
India;IND;0.0;0.0;0.0;0.0;1976
India;IND;0.0;0.0;0.0;0.0;1977
India;IND;0.0;0.0;0.0;0.0;1978
India;IND;0.0;0.0;0.0;0.0;1979
India;IND;0.0;0.0;0.0;0.0;1980
India;IND;0.0;0.0;0.0;0.0;1981
India;IND;0.0;0.0;0.0;0.0;1982
India;IND;0.0;0.0;0.0;0.0;1983
India;IND;0.0;0.0;0.0;0.0;1984
India;IND;0.0;0.0;0.0;0.0;1985
India;IND;0.0;0.0;0.0;0.0;1986
India;IND;0.0;0.0;0.0;0.0;1987
India;IND;0.0;0.0;0.0;0.0;1988
India;IND;0.0;0.0;0.0;0.0;1989
India;IND;0.0;0.0;0.0;0.0;1990
India;IND;0.0;0.0;0.0;0.0;1991
India;IND;0.0;0.0;0.0;0.0;1992
India;IND;0.0;0.0;0.0;0.0;1993
India;IND;0.0;0.0;0.0;0.0;1994
India;IND;0.0;0.0;136.263;5.0;1995
India;IND;0.0;0.0;117.761;5.0;1996
India;IND;0.0;0.0;111.518;5.0;1997
India;IND;0.0;0.0;135.668;3.2;1998
India;IND;0.0;0.0;108.826;1.698;1999
India;IND;0.0;0.0;124.79;1.89;2000
India;IND;0.0;0.0;105.814;2.651;2001
India;IND;0.0;0.0;106.06;2.856;2002
India;IND;0.0;0.0;87.207;2.891;2003
India;IND;0.0;0.0;108.15;0.149;2004
India;IND;0.0;0.0;125.651;0.093;2005
India;IND;0.0;0.0;162.293;0.045;2006
India;IND;0.0;0.0;170.813;0.035;2007
India;IND;0.0;0.0;117.767;0.022;2008
India;IND;0.0;0.0;124.625;0.016;2009
India;IND;0.0;0.0;115.697;0.0;2010
India;IND;0.0;0.0;153.339;0.0;2011
India;IND;0.0;0.0;134.735;0.0;2012
India;IND;0.0;0.0;146.39;0.294600006;2013
India;IND;0.0;0.0;116.712;1.695;2014
India;IND;0.0;0.0;134.568;0.956;2015
India;IND;0.0;0.0;122.437;1.5;2016
India;IND;0.0;0.0;35.0;1.5;2017
India;IND;0.0;0.0;35.0;2.9;2018
India;IND;0.0;0.0;35.0;3.0;2019
Indonesia;IDN;0.0;0.0;0.0;0.0;1965
Indonesia;IDN;0.0;0.0;0.0;0.0;1966
Indonesia;IDN;0.0;0.0;0.0;0.0;1967
Indonesia;IDN;0.0;0.0;0.0;0.0;1968
Indonesia;IDN;0.0;0.0;0.0;0.0;1969
Indonesia;IDN;0.0;0.0;0.0;0.0;1970
Indonesia;IDN;0.0;0.0;0.0;0.0;1971
Indonesia;IDN;0.0;0.0;0.0;0.0;1972
Indonesia;IDN;0.0;0.0;0.0;0.0;1973
Indonesia;IDN;0.0;0.0;0.0;0.0;1974
Indonesia;IDN;0.0;0.0;0.0;0.0;1975
Indonesia;IDN;0.0;0.0;0.0;0.0;1976
Indonesia;IDN;0.0;0.0;0.0;0.0;1977
Indonesia;IDN;0.0;0.0;0.0;0.0;1978
Indonesia;IDN;0.0;0.0;0.0;0.0;1979
Indonesia;IDN;0.0;0.0;0.0;0.0;1980
Indonesia;IDN;0.0;0.0;0.0;0.0;1981
Indonesia;IDN;0.0;0.0;0.0;0.0;1982
Indonesia;IDN;0.0;0.0;0.0;0.0;1983
Indonesia;IDN;0.0;0.0;0.0;0.0;1984
Indonesia;IDN;0.0;0.0;0.0;0.0;1985
Indonesia;IDN;0.0;0.0;0.0;0.0;1986
Indonesia;IDN;0.0;0.0;0.0;0.0;1987
Indonesia;IDN;0.0;0.0;0.0;0.0;1988
Indonesia;IDN;0.0;0.0;0.0;0.0;1989
Indonesia;IDN;0.0;0.0;0.0;0.0;1990
Indonesia;IDN;0.0;0.0;0.0;0.0;1991
Indonesia;IDN;0.0;0.0;0.0;0.0;1992
Indonesia;IDN;0.0;0.0;0.0;0.0;1993
Indonesia;IDN;0.0;0.0;0.0;0.0;1994
Indonesia;IDN;0.0;0.0;0.0;0.0;1995
Indonesia;IDN;0.0;0.0;0.0;0.0;1996
Indonesia;IDN;0.0;0.0;0.0;0.0;1997
Indonesia;IDN;0.0;0.0;0.0;0.0;1998
Indonesia;IDN;0.0;0.0;0.0;0.0;1999
Indonesia;IDN;0.0;0.0;0.0;0.0;2000
Indonesia;IDN;0.0;0.0;0.0;0.0;2001
Indonesia;IDN;0.0;0.0;0.0;0.0;2002
Indonesia;IDN;0.0;0.0;0.0;0.0;2003
Indonesia;IDN;0.0;0.0;0.0;0.0;2004
Indonesia;IDN;0.0;0.0;0.0;0.0;2005
Indonesia;IDN;0.0;0.0;0.0;0.0;2006
Indonesia;IDN;0.0;0.0;0.0;0.0;2007
Indonesia;IDN;0.0;0.0;0.0;0.0;2008
Indonesia;IDN;0.0;0.0;0.0;0.0;2009
Indonesia;IDN;0.0;0.0;0.0;0.0;2010
Indonesia;IDN;0.0;0.0;0.0;0.0;2011
Indonesia;IDN;0.0;0.0;0.0;0.0;2012
Indonesia;IDN;0.0;0.0;0.0;0.0;2013
Indonesia;IDN;0.0;0.0;0.0;0.0;2014
Indonesia;IDN;0.0;0.0;0.0;0.0;2015
Indonesia;IDN;0.0;0.0;0.0;0.0;2016
Indonesia;IDN;0.0;0.0;0.0;0.0;2017
Indonesia;IDN;0.0;0.0;0.0;0.0;2018
Indonesia;IDN;0.0;0.0;0.0;0.0;2019
Iran;IRN;0.0;0.0;0.0;0.0;1965
Iran;IRN;0.0;0.0;0.0;0.0;1966
Iran;IRN;0.0;0.0;0.0;0.0;1967
Iran;IRN;0.0;0.0;0.0;0.0;1968
Iran;IRN;0.0;0.0;0.0;0.0;1969
Iran;IRN;0.0;0.0;0.0;0.0;1970
Iran;IRN;0.0;0.0;0.0;0.0;1971
Iran;IRN;0.0;0.0;0.0;0.0;1972
Iran;IRN;0.0;0.0;0.0;0.0;1973
Iran;IRN;0.0;0.0;0.0;0.0;1974
Iran;IRN;0.0;0.0;0.0;0.0;1975
Iran;IRN;0.0;0.0;0.0;0.0;1976
Iran;IRN;0.0;0.0;0.0;0.0;1977
Iran;IRN;0.0;0.0;0.0;0.0;1978
Iran;IRN;0.0;0.0;0.0;0.0;1979
Iran;IRN;0.0;0.0;0.0;0.0;1980
Iran;IRN;0.0;0.0;0.0;0.0;1981
Iran;IRN;0.0;0.0;0.0;0.0;1982
Iran;IRN;0.0;0.0;0.0;0.0;1983
Iran;IRN;0.0;0.0;0.0;0.0;1984
Iran;IRN;0.0;0.0;0.0;0.0;1985
Iran;IRN;0.0;0.0;0.0;0.0;1986
Iran;IRN;0.0;0.0;0.0;0.0;1987
Iran;IRN;0.0;0.0;0.0;0.0;1988
Iran;IRN;0.0;0.0;0.0;0.0;1989
Iran;IRN;0.0;0.0;0.0;0.0;1990
Iran;IRN;0.0;0.0;0.0;0.0;1991
Iran;IRN;0.0;0.0;0.0;0.0;1992
Iran;IRN;0.0;0.0;0.0;0.0;1993
Iran;IRN;0.0;0.0;0.0;0.0;1994
Iran;IRN;0.0;0.0;0.0;0.0;1995
Iran;IRN;0.0;0.0;0.0;0.0;1996
Iran;IRN;0.0;0.0;0.0;0.0;1997
Iran;IRN;0.0;0.0;0.0;0.0;1998
Iran;IRN;0.0;0.0;0.0;0.0;1999
Iran;IRN;0.0;0.0;0.0;0.0;2000
Iran;IRN;0.0;0.0;0.0;0.0;2001
Iran;IRN;0.0;0.0;0.0;0.0;2002
Iran;IRN;0.0;0.0;0.0;0.0;2003
Iran;IRN;0.0;0.0;0.0;0.0;2004
